cell,time
HSPC_065,0.0851063829787234
HSPC_071,0.08628841607565012
HSPC_077,0.08747044917257683
HSPC_083,0.08865248226950355
LT_HSC_017,0.08983451536643025
HSPC_047,0.09101654846335697
HSPC_054,0.09219858156028368
HSPC_060,0.0933806146572104
HSPC_066,0.09456264775413711
HSPC_078,0.09574468085106383
HSPC_084,0.09692671394799054
LT_HSC_018,0.09810874704491726
HSPC_048,0.09929078014184398
Prog_073,0.10047281323877068
LT_HSC_020,0.1016548463356974
LT_HSC_021,0.10283687943262411
LT_HSC_022,0.10401891252955082
LT_HSC_023,0.10520094562647754
Prog_048,0.10638297872340426
HSPC_103,0.10756501182033097
HSPC_115,0.10874704491725767
HSPC_121,0.10992907801418439
HSPC_085,0.1111111111111111
HSPC_098,0.11229314420803782
HSPC_104,0.11347517730496454
HSPC_122,0.11465721040189125
LT_HSC_026,0.11583924349881797
HSPC_099,0.11702127659574468
HSPC_105,0.1182033096926714
HSPC_111,0.1193853427895981
HSPC_117,0.12056737588652482
HSPC_123,0.12174940898345153
HSPC_087,0.12293144208037825
HSPC_094,0.12411347517730496
HSPC_100,0.12529550827423167
HSPC_106,0.12647754137115838
HSPC_118,0.1276595744680851
LT_HSC_028,0.1288416075650118
HSPC_088,0.13002364066193853
HSPC_095,0.13120567375886524
HSPC_101,0.13238770685579196
HSPC_107,0.13356973995271867
HSPC_119,0.1347517730496454
HSPC_125,0.1359338061465721
HSPC_089,0.13711583924349882
HSPC_096,0.13829787234042554
HSPC_108,0.13947990543735225
HSPC_114,0.14066193853427897
HSPC_120,0.14184397163120566
HSPC_126,0.14302600472813237
HSPC_090,0.1442080378250591
Prog_103,0.1453900709219858
LT_HSC_031,0.14657210401891252
Prog_116,0.14775413711583923
LT_HSC_033,0.14893617021276595
LT_HSC_034,0.15011820330969267
LT_HSC_036,0.15130023640661938
Prog_096,0.1524822695035461
HSPC_133,0.1536643026004728
HSPC_139,0.15484633569739953
HSPC_151,0.15602836879432624
HSPC_127,0.15721040189125296
HSPC_134,0.15839243498817968
HSPC_140,0.1595744680851064
HSPC_152,0.1607565011820331
HSPC_158,0.1619385342789598
HSPC_164,0.1631205673758865
HSPC_135,0.16430260047281323
HSPC_141,0.16548463356973994
HSPC_153,0.16666666666666666
HSPC_159,0.16784869976359337
HSPC_165,0.1690307328605201
LT_HSC_039,0.1702127659574468
HSPC_136,0.17139479905437352
HSPC_142,0.17257683215130024
HSPC_154,0.17375886524822695
HSPC_166,0.17494089834515367
LT_HSC_040,0.17612293144208038
HSPC_130,0.1773049645390071
HSPC_149,0.17848699763593381
HSPC_155,0.1796690307328605
HSPC_161,0.18085106382978722
LT_HSC_041,0.18203309692671393
HSPC_131,0.18321513002364065
HSPC_138,0.18439716312056736
HSPC_144,0.18557919621749408
HSPC_156,0.1867612293144208
HSPC_162,0.1879432624113475
HSPC_132,0.18912529550827423
Prog_151,0.19030732860520094
LT_HSC_043,0.19148936170212766
Prog_135,0.19267139479905437
Prog_142,0.1938534278959811
LT_HSC_046,0.1950354609929078
HSPC_175,0.19621749408983452
HSPC_181,0.19739952718676124
HSPC_187,0.19858156028368795
HSPC_199,0.19976359338061464
HSPC_205,0.20094562647754136
LT_HSC_049,0.20212765957446807
HSPC_169,0.2033096926713948
HSPC_176,0.2044917257683215
HSPC_182,0.20567375886524822
HSPC_200,0.20685579196217493
LT_HSC_050,0.20803782505910165
HSPC_170,0.20921985815602837
HSPC_177,0.21040189125295508
HSPC_183,0.2115839243498818
HSPC_189,0.2127659574468085
HSPC_195,0.21394799054373523
HSPC_207,0.21513002364066194
LT_HSC_051,0.21631205673758866
HSPC_171,0.21749408983451535
HSPC_178,0.21867612293144206
HSPC_196,0.21985815602836878
HSPC_202,0.2210401891252955
HSPC_208,0.2222222222222222
LT_HSC_052,0.22340425531914893
HSPC_172,0.22458628841607564
HSPC_179,0.22576832151300236
HSPC_185,0.22695035460992907
HSPC_191,0.2281323877068558
HSPC_203,0.2293144208037825
HSPC_173,0.23049645390070922
HSPC_180,0.23167848699763594
HSPC_192,0.23286052009456265
HSPC_198,0.23404255319148937
HSPC_204,0.23522458628841608
HSPC_210,0.2364066193853428
LT_HSC_054,0.23758865248226949
HSPC_174,0.2387706855791962
Prog_193,0.23995271867612292
LT_HSC_055,0.24113475177304963
LT_HSC_057,0.24231678486997635
LT_HSC_058,0.24349881796690306
LT_HSC_060,0.24468085106382978
Prog_204,0.2458628841607565
HSPC_229,0.2470449172576832
HSPC_235,0.24822695035460993
HSPC_247,0.24940898345153664
HSPC_211,0.25059101654846333
HSPC_218,0.25177304964539005
HSPC_224,0.25295508274231676
HSPC_230,0.2541371158392435
HSPC_248,0.2553191489361702
LT_HSC_062,0.2565011820330969
HSPC_212,0.2576832151300236
HSPC_219,0.25886524822695034
HSPC_225,0.26004728132387706
HSPC_231,0.26122931442080377
HSPC_237,0.2624113475177305
HSPC_243,0.2635933806146572
HSPC_249,0.2647754137115839
HSPC_213,0.26595744680851063
HSPC_232,0.26713947990543735
HSPC_244,0.26832151300236406
HSPC_250,0.2695035460992908
HSPC_214,0.2706855791962175
HSPC_221,0.2718676122931442
HSPC_227,0.2730496453900709
HSPC_233,0.27423167848699764
HSPC_239,0.27541371158392436
HSPC_245,0.2765957446808511
HSPC_251,0.2777777777777778
LT_HSC_065,0.2789598108747045
HSPC_222,0.2801418439716312
HSPC_240,0.28132387706855794
HSPC_246,0.28250591016548465
LT_HSC_066,0.2836879432624113
HSPC_216,0.28486997635933803
Prog_223,0.28605200945626474
LT_HSC_068,0.28723404255319146
LT_HSC_069,0.2884160756501182
Prog_244,0.2895981087470449
LT_HSC_071,0.2907801418439716
LT_HSC_072,0.2919621749408983
Prog_234,0.29314420803782504
Prog_246,0.29432624113475175
HSPC_265,0.29550827423167847
HSPC_271,0.2966903073286052
HSPC_283,0.2978723404255319
HSPC_289,0.2990543735224586
LT_HSC_073,0.30023640661938533
HSPC_253,0.30141843971631205
HSPC_266,0.30260047281323876
HSPC_278,0.3037825059101655
HSPC_290,0.3049645390070922
LT_HSC_074,0.3061465721040189
HSPC_254,0.3073286052009456
HSPC_261,0.30851063829787234
HSPC_267,0.30969267139479906
HSPC_291,0.3108747044917258
LT_HSC_075,0.3120567375886525
HSPC_255,0.3132387706855792
HSPC_274,0.3144208037825059
HSPC_280,0.31560283687943264
HSPC_286,0.31678486997635935
HSPC_292,0.31796690307328607
LT_HSC_076,0.3191489361702128
HSPC_263,0.3203309692671395
HSPC_269,0.3215130023640662
HSPC_281,0.3226950354609929
HSPC_287,0.3238770685579196
HSPC_293,0.3250591016548463
LT_HSC_077,0.326241134751773
HSPC_257,0.32742316784869974
HSPC_264,0.32860520094562645
HSPC_270,0.32978723404255317
HSPC_276,0.3309692671394799
HSPC_282,0.3321513002364066
HSPC_288,0.3333333333333333
HSPC_294,0.33451536643026003
LT_HSC_078,0.33569739952718675
Prog_259,0.33687943262411346
Prog_266,0.3380614657210402
LT_HSC_080,0.3392434988179669
LT_HSC_081,0.3404255319148936
LT_HSC_082,0.3416075650118203
Prog_270,0.34278959810874704
HSPC_301,0.34397163120567376
HSPC_307,0.34515366430260047
HSPC_313,0.3463356973995272
HSPC_325,0.3475177304964539
HSPC_331,0.3486997635933806
LT_HSC_085,0.34988179669030733
HSPC_295,0.35106382978723405
HSPC_302,0.35224586288416077
HSPC_308,0.3534278959810875
HSPC_314,0.3546099290780142
HSPC_320,0.3557919621749409
HSPC_326,0.35697399527186763
LT_HSC_086,0.35815602836879434
HSPC_296,0.359338061465721
HSPC_303,0.3605200945626477
HSPC_309,0.36170212765957444
HSPC_315,0.36288416075650115
HSPC_321,0.36406619385342787
HSPC_327,0.3652482269503546
HSPC_333,0.3664302600472813
HSPC_297,0.367612293144208
HSPC_304,0.36879432624113473
HSPC_310,0.36997635933806144
HSPC_322,0.37115839243498816
HSPC_328,0.3723404255319149
HSPC_334,0.3735224586288416
LT_HSC_088,0.3747044917257683
HSPC_298,0.375886524822695
HSPC_305,0.37706855791962174
HSPC_317,0.37825059101654845
HSPC_323,0.37943262411347517
HSPC_329,0.3806146572104019
HSPC_335,0.3817966903073286
LT_HSC_089,0.3829787234042553
HSPC_299,0.38416075650118203
HSPC_306,0.38534278959810875
HSPC_312,0.38652482269503546
HSPC_318,0.3877068557919622
HSPC_324,0.3888888888888889
HSPC_330,0.3900709219858156
HSPC_336,0.3912529550827423
LT_HSC_090,0.39243498817966904
HSPC_300,0.39361702127659576
LT_HSC_093,0.3947990543735225
LT_HSC_094,0.3959810874704492
LT_HSC_096,0.3971631205673759
HSPC_343,0.39834515366430256
HSPC_349,0.3995271867612293
HSPC_367,0.400709219858156
HSPC_373,0.4018912529550827
HSPC_350,0.4030732860520094
HSPC_368,0.40425531914893614
HSPC_374,0.40543735224586286
HSPC_345,0.4066193853427896
HSPC_363,0.4078014184397163
HSPC_339,0.408983451536643
HSPC_346,0.4101654846335697
HSPC_352,0.41134751773049644
HSPC_358,0.41252955082742315
HSPC_376,0.41371158392434987
HSPC_353,0.4148936170212766
HSPC_359,0.4160756501182033
HSPC_365,0.41725768321513
HSPC_371,0.41843971631205673
HSPC_341,0.41962174940898345
HSPC_348,0.42080378250591016
HSPC_354,0.4219858156028369
HSPC_360,0.4231678486997636
HSPC_372,0.4243498817966903
LT_HSC_103,0.425531914893617
LT_HSC_107,0.42671394799054374
HSPC_391,0.42789598108747046
HSPC_403,0.42907801418439717
HSPC_409,0.4302600472813239
HSPC_415,0.4314420803782506
HSPC_386,0.4326241134751773
HSPC_392,0.43380614657210403
HSPC_398,0.4349881796690307
HSPC_416,0.4361702127659574
HSPC_422,0.4373522458628841
HSPC_380,0.43853427895981084
HSPC_387,0.43971631205673756
HSPC_399,0.4408983451536643
HSPC_405,0.442080378250591
HSPC_417,0.4432624113475177
HSPC_423,0.4444444444444444
HSPC_388,0.44562647754137114
HSPC_400,0.44680851063829785
HSPC_406,0.44799054373522457
HSPC_412,0.4491725768321513
HSPC_418,0.450354609929078
HSPC_424,0.4515366430260047
HSPC_382,0.45271867612293143
HSPC_407,0.45390070921985815
HSPC_413,0.45508274231678486
HSPC_419,0.4562647754137116
HSPC_425,0.4574468085106383
HSPC_383,0.458628841607565
HSPC_390,0.4598108747044917
HSPC_396,0.46099290780141844
HSPC_402,0.46217494089834515
HSPC_420,0.46335697399527187
HSPC_426,0.4645390070921986
HSPC_451,0.4657210401891253
HSPC_457,0.466903073286052
HSPC_463,0.46808510638297873
LT_HSC_109,0.46926713947990545
HSPC_440,0.47044917257683216
HSPC_446,0.4716312056737589
LT_HSC_110,0.4728132387706856
HSPC_435,0.47399527186761226
HSPC_441,0.47517730496453897
HSPC_447,0.4763593380614657
HSPC_453,0.4775413711583924
HSPC_459,0.4787234042553191
HSPC_465,0.47990543735224583
LT_HSC_111,0.48108747044917255
HSPC_436,0.48226950354609927
HSPC_442,0.483451536643026
HSPC_448,0.4846335697399527
HSPC_454,0.4858156028368794
HSPC_460,0.48699763593380613
HSPC_466,0.48817966903073284
LT_HSC_112,0.48936170212765956
HSPC_443,0.4905437352245863
HSPC_449,0.491725768321513
HSPC_455,0.4929078014184397
HSPC_461,0.4940898345153664
HSPC_467,0.49527186761229314
LT_HSC_113,0.49645390070921985
HSPC_431,0.49763593380614657
HSPC_444,0.4988179669030733
HSPC_450,0.5
HSPC_456,0.5011820330969267
HSPC_462,0.5023640661938534
HSPC_468,0.5035460992907801
LT_HSC_114,0.5047281323877069
HSPC_432,0.5059101654846335
Prog_433,0.5070921985815603
LT_HSC_115,0.508274231678487
Prog_427,0.5094562647754137
Prog_446,0.5106382978723404
Prog_464,0.5118203309692672
LT_HSC_116,0.5130023640661938
Prog_428,0.5141843971631206
LT_HSC_117,0.5153664302600472
LT_HSC_120,0.516548463356974
HSPC_475,0.5177304964539007
HSPC_493,0.5189125295508275
HSPC_499,0.5200945626477541
HSPC_505,0.5212765957446809
HSPC_482,0.5224586288416075
HSPC_488,0.5236406619385343
HSPC_494,0.524822695035461
HSPC_500,0.5260047281323877
HSPC_506,0.5271867612293144
LT_HSC_122,0.5283687943262412
HSPC_470,0.5295508274231678
HSPC_477,0.5307328605200945
HSPC_483,0.5319148936170213
HSPC_489,0.5330969267139479
HSPC_495,0.5342789598108747
HSPC_507,0.5354609929078014
LT_HSC_123,0.5366430260047281
HSPC_471,0.5378250591016548
HSPC_478,0.5390070921985816
HSPC_490,0.5401891252955082
HSPC_496,0.541371158392435
HSPC_502,0.5425531914893617
HSPC_508,0.5437352245862884
LT_HSC_124,0.5449172576832151
HSPC_472,0.5460992907801419
HSPC_479,0.5472813238770685
HSPC_485,0.5484633569739953
HSPC_491,0.549645390070922
HSPC_497,0.5508274231678487
HSPC_503,0.5520094562647754
HSPC_509,0.5531914893617021
LT_HSC_125,0.5543735224586288
HSPC_473,0.5555555555555556
HSPC_480,0.5567375886524822
HSPC_486,0.557919621749409
HSPC_492,0.5591016548463357
HSPC_498,0.5602836879432624
HSPC_504,0.5614657210401891
HSPC_510,0.5626477541371159
LT_HSC_126,0.5638297872340425
HSPC_474,0.5650118203309693
Prog_481,0.566193853427896
LT_HSC_128,0.5673758865248226
Prog_495,0.5685579196217494
LT_HSC_130,0.5697399527186761
Prog_485,0.5709219858156028
LT_HSC_131,0.5721040189125295
LT_HSC_132,0.5732860520094563
Prog_504,0.5744680851063829
Prog_474,0.5756501182033097
HSPC_523,0.5768321513002364
HSPC_535,0.5780141843971631
HSPC_541,0.5791962174940898
HSPC_547,0.5803782505910166
HSPC_518,0.5815602836879432
HSPC_524,0.58274231678487
HSPC_530,0.5839243498817966
HSPC_548,0.5851063829787234
HSPC_512,0.5862884160756501
HSPC_537,0.5874704491725768
HSPC_543,0.5886524822695035
HSPC_549,0.5898345153664303
HSPC_520,0.5910165484633569
HSPC_526,0.5921985815602837
HSPC_532,0.5933806146572104
HSPC_538,0.5945626477541371
HSPC_544,0.5957446808510638
HSPC_550,0.5969267139479906
HSPC_514,0.5981087470449172
HSPC_521,0.599290780141844
HSPC_527,0.6004728132387707
HSPC_533,0.6016548463356974
HSPC_539,0.6028368794326241
HSPC_545,0.6040189125295509
HSPC_551,0.6052009456264775
LT_HSC_137,0.6063829787234042
HSPC_515,0.607565011820331
HSPC_522,0.6087470449172576
HSPC_528,0.6099290780141844
HSPC_534,0.611111111111111
HSPC_540,0.6122931442080378
HSPC_546,0.6134751773049645
HSPC_552,0.6146572104018913
LT_HSC_138,0.6158392434988179
HSPC_516,0.6170212765957447
LT_HSC_139,0.6182033096926713
Prog_524,0.6193853427895981
LT_HSC_140,0.6205673758865248
Prog_519,0.6217494089834515
Prog_537,0.6229314420803782
Prog_532,0.624113475177305
LT_HSC_144,0.6252955082742316
Prog_552,0.6264775413711584
HSPC_559,0.6276595744680851
HSPC_571,0.6288416075650118
HSPC_577,0.6300236406619385
HSPC_589,0.6312056737588653
LT_HSC_145,0.6323877068557919
HSPC_553,0.6335697399527187
HSPC_560,0.6347517730496454
HSPC_566,0.6359338061465721
HSPC_578,0.6371158392434988
HSPC_584,0.6382978723404256
HSPC_590,0.6394799054373522
LT_HSC_146,0.640661938534279
HSPC_554,0.6418439716312057
HSPC_567,0.6430260047281324
HSPC_573,0.6442080378250591
HSPC_579,0.6453900709219857
HSPC_585,0.6465721040189125
LT_HSC_147,0.6477541371158392
HSPC_555,0.648936170212766
HSPC_562,0.6501182033096926
HSPC_568,0.6513002364066194
HSPC_574,0.652482269503546
HSPC_580,0.6536643026004728
HSPC_586,0.6548463356973995
HSPC_592,0.6560283687943262
LT_HSC_148,0.6572104018912529
HSPC_556,0.6583924349881797
HSPC_563,0.6595744680851063
HSPC_569,0.6607565011820331
HSPC_575,0.6619385342789598
HSPC_593,0.6631205673758865
LT_HSC_149,0.6643026004728132
HSPC_557,0.66548463356974
HSPC_576,0.6666666666666666
HSPC_582,0.6678486997635934
HSPC_594,0.6690307328605201
LT_HSC_150,0.6702127659574468
LT_HSC_151,0.6713947990543735
Prog_572,0.6725768321513003
LT_HSC_152,0.6737588652482269
Prog_561,0.6749408983451537
Prog_573,0.6761229314420804
LT_HSC_156,0.6773049645390071
Prog_558,0.6784869976359338
HSPC_601,0.6796690307328606
HSPC_607,0.6808510638297872
HSPC_613,0.6820330969267139
HSPC_625,0.6832151300236406
HSPC_631,0.6843971631205673
HSPC_595,0.6855791962174941
HSPC_602,0.6867612293144207
HSPC_608,0.6879432624113475
HSPC_614,0.6891252955082742
HSPC_620,0.6903073286052009
HSPC_626,0.6914893617021276
LT_HSC_158,0.6926713947990544
HSPC_596,0.693853427895981
HSPC_603,0.6950354609929078
HSPC_615,0.6962174940898345
HSPC_627,0.6973995271867612
HSPC_633,0.6985815602836879
HSPC_597,0.6997635933806147
HSPC_604,0.7009456264775413
HSPC_610,0.7021276595744681
HSPC_628,0.7033096926713948
HSPC_634,0.7044917257683215
HSPC_598,0.7056737588652482
HSPC_617,0.706855791962175
HSPC_623,0.7080378250591016
HSPC_629,0.7092198581560284
HSPC_635,0.710401891252955
LT_HSC_161,0.7115839243498818
HSPC_599,0.7127659574468085
HSPC_606,0.7139479905437353
HSPC_612,0.7151300236406619
HSPC_618,0.7163120567375887
HSPC_624,0.7174940898345153
HSPC_630,0.718676122931442
HSPC_636,0.7198581560283688
HSPC_600,0.7210401891252954
Prog_631,0.7222222222222222
LT_HSC_163,0.7234042553191489
Prog_595,0.7245862884160756
Prog_602,0.7257683215130023
LT_HSC_164,0.7269503546099291
Prog_627,0.7281323877068557
LT_HSC_165,0.7293144208037825
LT_HSC_166,0.7304964539007092
Prog_617,0.7316784869976359
LT_HSC_167,0.7328605200945626
HSPC_643,0.7340425531914894
HSPC_649,0.735224586288416
HSPC_661,0.7364066193853428
HSPC_667,0.7375886524822695
HSPC_673,0.7387706855791962
LT_HSC_169,0.7399527186761229
HSPC_637,0.7411347517730497
HSPC_644,0.7423167848699763
HSPC_656,0.7434988179669031
HSPC_662,0.7446808510638298
HSPC_668,0.7458628841607565
HSPC_674,0.7470449172576832
LT_HSC_170,0.74822695035461
HSPC_638,0.7494089834515366
HSPC_645,0.7505910165484634
HSPC_657,0.75177304964539
HSPC_663,0.7529550827423168
HSPC_669,0.7541371158392435
LT_HSC_171,0.7553191489361702
HSPC_639,0.7565011820330969
HSPC_646,0.7576832151300236
HSPC_652,0.7588652482269503
HSPC_658,0.760047281323877
HSPC_664,0.7612293144208038
HSPC_670,0.7624113475177304
HSPC_676,0.7635933806146572
LT_HSC_172,0.7647754137115839
HSPC_640,0.7659574468085106
HSPC_665,0.7671394799054373
HSPC_671,0.7683215130023641
LT_HSC_173,0.7695035460992907
HSPC_641,0.7706855791962175
HSPC_648,0.7718676122931442
HSPC_654,0.7730496453900709
HSPC_660,0.7742316784869976
HSPC_666,0.7754137115839244
HSPC_672,0.776595744680851
HSPC_678,0.7777777777777778
LT_HSC_174,0.7789598108747045
LT_HSC_176,0.7801418439716312
Prog_669,0.7813238770685579
LT_HSC_177,0.7825059101654847
Prog_665,0.7836879432624113
LT_HSC_179,0.7848699763593381
LT_HSC_180,0.7860520094562647
Prog_642,0.7872340425531915
HSPC_703,0.7884160756501182
HSPC_679,0.789598108747045
HSPC_692,0.7907801418439716
HSPC_698,0.7919621749408984
HSPC_704,0.793144208037825
HSPC_716,0.7943262411347518
HSPC_680,0.7955082742316785
HSPC_687,0.7966903073286051
HSPC_699,0.7978723404255319
HSPC_705,0.7990543735224586
HSPC_717,0.8002364066193853
LT_HSC_183,0.801418439716312
HSPC_681,0.8026004728132388
HSPC_706,0.8037825059101654
LT_HSC_184,0.8049645390070922
HSPC_682,0.8061465721040189
HSPC_689,0.8073286052009456
HSPC_695,0.8085106382978723
HSPC_701,0.8096926713947991
HSPC_707,0.8108747044917257
HSPC_719,0.8120567375886525
HSPC_683,0.8132387706855791
HSPC_690,0.8144208037825059
HSPC_696,0.8156028368794326
HSPC_702,0.8167848699763594
HSPC_708,0.817966903073286
HSPC_714,0.8191489361702128
HSPC_720,0.8203309692671394
LT_HSC_187,0.8215130023640662
Prog_692,0.8226950354609929
Prog_704,0.8238770685579196
LT_HSC_188,0.8250591016548463
Prog_680,0.8262411347517731
Prog_693,0.8274231678486997
LT_HSC_191,0.8286052009456265
Prog_690,0.8297872340425532
LT_HSC_192,0.8309692671394799
Prog_684,0.8321513002364066
HSPC_727,0.8333333333333333
HSPC_733,0.83451536643026
HSPC_745,0.8356973995271867
HSPC_751,0.8368794326241135
HSPC_757,0.8380614657210401
LT_HSC_193,0.8392434988179669
HSPC_721,0.8404255319148936
HSPC_734,0.8416075650118203
HSPC_740,0.842789598108747
HSPC_746,0.8439716312056738
HSPC_752,0.8451536643026004
HSPC_758,0.8463356973995272
LT_HSC_194,0.8475177304964538
HSPC_722,0.8486997635933806
HSPC_729,0.8498817966903073
HSPC_735,0.851063829787234
HSPC_747,0.8522458628841607
HSPC_753,0.8534278959810875
HSPC_759,0.8546099290780141
LT_HSC_195,0.8557919621749409
HSPC_723,0.8569739952718676
HSPC_730,0.8581560283687943
HSPC_736,0.859338061465721
HSPC_742,0.8605200945626478
HSPC_748,0.8617021276595744
HSPC_760,0.8628841607565012
HSPC_724,0.8640661938534279
HSPC_731,0.8652482269503546
HSPC_737,0.8664302600472813
HSPC_743,0.8676122931442081
HSPC_749,0.8687943262411347
HSPC_755,0.8699763593380614
HSPC_761,0.8711583924349882
LT_HSC_197,0.8723404255319148
HSPC_725,0.8735224586288416
HSPC_732,0.8747044917257683
HSPC_738,0.875886524822695
HSPC_744,0.8770685579196217
HSPC_750,0.8782505910165485
HSPC_756,0.8794326241134751
HSPC_762,0.8806146572104019
LT_HSC_198,0.8817966903073285
Prog_733,0.8829787234042553
Prog_728,0.884160756501182
LT_HSC_200,0.8853427895981087
LT_HSC_201,0.8865248226950354
Prog_725,0.8877068557919622
LT_HSC_204,0.8888888888888888
HSPC_769,0.8900709219858156
HSPC_781,0.8912529550827423
HSPC_787,0.892434988179669
HSPC_799,0.8936170212765957
HSPC_770,0.8947990543735225
HSPC_776,0.8959810874704491
HSPC_782,0.8971631205673759
HSPC_788,0.8983451536643026
HSPC_794,0.8995271867612293
HSPC_800,0.900709219858156
LT_HSC_206,0.9018912529550828
HSPC_764,0.9030732860520094
HSPC_771,0.9042553191489362
HSPC_777,0.9054373522458629
HSPC_783,0.9066193853427896
HSPC_789,0.9078014184397163
HSPC_795,0.908983451536643
HSPC_801,0.9101654846335697
LT_HSC_207,0.9113475177304964
HSPC_765,0.9125295508274232
HSPC_772,0.9137115839243498
HSPC_778,0.9148936170212766
HSPC_784,0.9160756501182032
HSPC_790,0.91725768321513
HSPC_796,0.9184397163120567
HSPC_802,0.9196217494089834
LT_HSC_208,0.9208037825059101
HSPC_766,0.9219858156028369
HSPC_773,0.9231678486997635
HSPC_785,0.9243498817966903
HSPC_791,0.925531914893617
HSPC_797,0.9267139479905437
HSPC_803,0.9278959810874704
HSPC_767,0.9290780141843972
HSPC_774,0.9302600472813238
HSPC_780,0.9314420803782506
HSPC_786,0.9326241134751773
HSPC_798,0.933806146572104
HSPC_804,0.9349881796690307
LT_HSC_210,0.9361702127659575
HSPC_768,0.9373522458628841
Prog_793,0.9385342789598109
LT_HSC_211,0.9397163120567376
Prog_763,0.9408983451536643
Prog_782,0.942080378250591
LT_HSC_212,0.9432624113475178
Prog_801,0.9444444444444444
LT_HSC_213,0.9456264775413712
Prog_784,0.9468085106382979
LT_HSC_214,0.9479905437352245
Prog_797,0.9491725768321513
LT_HSC_215,0.9503546099290779
HSPC_835,0.9515366430260047
HSPC_841,0.9527186761229314
HSPC_812,0.9539007092198581
HSPC_818,0.9550827423167848
HSPC_824,0.9562647754137116
HSPC_836,0.9574468085106382
HSPC_842,0.958628841607565
HSPC_848,0.9598108747044917
HSPC_806,0.9609929078014184
HSPC_813,0.9621749408983451
HSPC_819,0.9633569739952719
HSPC_825,0.9645390070921985
HSPC_831,0.9657210401891253
HSPC_837,0.966903073286052
HSPC_843,0.9680851063829787
HSPC_849,0.9692671394799054
HSPC_807,0.9704491725768322
HSPC_814,0.9716312056737588
HSPC_820,0.9728132387706856
HSPC_826,0.9739952718676123
HSPC_832,0.975177304964539
HSPC_838,0.9763593380614657
HSPC_844,0.9775413711583925
HSPC_808,0.9787234042553191
HSPC_815,0.9799054373522459
HSPC_821,0.9810874704491725
HSPC_827,0.9822695035460993
HSPC_833,0.983451536643026
HSPC_845,0.9846335697399526
HSPC_851,0.9858156028368794
HSPC_809,0.9869976359338061
HSPC_816,0.9881796690307328
HSPC_822,0.9893617021276595
HSPC_828,0.9905437352245863
HSPC_834,0.9917257683215129
HSPC_840,0.9929078014184397
HSPC_846,0.9940898345153664
HSPC_852,0.9952718676122931
HSPC_810,0.9964539007092198
Prog_817,0.9976359338061466
Prog_808,0.9988179669030732
Prog_833,1.0
